Source,Target,Source preferred name,Target preferred name,Interaction,Source group,Target group,Database,Edge type
EX:E000002109,EX:G11402705,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AARS2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11407062,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AASDH,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11399010,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCA12,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398498,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCB10,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396921,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCB6,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11394520,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCC8,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11393689,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCD3,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11393878,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCE1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389105,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABCF1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398972,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABHD12,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404165,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABHD18,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G06588468,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",Abp1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389111,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ABR,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397256,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACAA2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404279,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACAD10,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400157,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACAD9,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389117,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACADS,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389119,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACADVL,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389120,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACAT1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11403325,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACBD3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405156,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACCS,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11390416,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACE,affects^cotreatment|increases^expression,Exposure,Gene,ctd^18585445,1
EX:E000002109,EX:G11401821,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACER3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389129,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACO2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398927,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACOT11,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402144,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACOT13,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397965,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACOT7,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396876,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACOT8,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398609,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACOT9,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389135,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACRV1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389137,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACTA2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402148,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACTR10,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396975,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACTR1A,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396974,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACTR1B,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11407277,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACTRT1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389166,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACVRL1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405737,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACY3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389169,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ACYP2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389170,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADA,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11394546,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAM17,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395874,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAM18,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395871,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAM23,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397784,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAM30,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395876,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAM9,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396450,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAMTS1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11408512,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAMTS17,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11408527,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAMTS19,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389173,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADAR,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402109,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADCY10,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389185,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADCYAP1,affects^cotreatment|increases^expression,Exposure,Gene,ctd^18585445,1
EX:E000002109,EX:G11389559,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADGRB3,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11407258,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADGRG4,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404827,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADGRV1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389196,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADH5,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11401759,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADI1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404034,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADM2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405266,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADO,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402463,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADPRM,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389214,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADRA2A,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406546,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ADSS1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389235,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AFG3L1P,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397658,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AFG3L2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406333,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGAP2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406408,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGAP4,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11391752,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGFG1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11401631,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGGF1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402390,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGPAT3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404082,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGPAT4-IT1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395701,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGPS,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11411552,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AGRN,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398846,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AHCTF1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398443,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AHCYL2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11401378,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AHI1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11403543,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AHNAK,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389253,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AHR,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396157,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AIFM1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400812,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AIG1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395345,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AIMP2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389258,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AK1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11409033,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AK9,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397891,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AKAP10,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11401642,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AKIRIN2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11397158,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AKR1A1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389262,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AKT1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405023,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AKT1S1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389267,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALB,decreases^expression|decreases^reaction,Exposure,Gene,ctd^24211529,1
EX:E000002109,EX:G11406712,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH16A1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389274,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH1A3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389271,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395799,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH4A1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395313,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH5A1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11392562,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDH6A1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389280,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDOA,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389283,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALDOC,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11403991,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALG13,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389286,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALK,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11409020,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALKBH3,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389298,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALPG,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389295,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALPI,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389296,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALPL,decreases^reaction|increases^expression,Exposure,Gene,ctd^29149346,1
EX:E000002109,EX:G11389297,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALPP,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402842,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ALS2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389304,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AMD1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11408072,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AMOT,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389313,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AMPD3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400830,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANAPC7,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389324,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANG,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398423,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANGEL1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400803,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANGPT4,increases^expression,Exposure,Gene,ctd^18585445,1
EX:E000002109,EX:G11398497,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANGPTL2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400855,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKFY1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398344,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD12,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405481,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD13A,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406655,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD13B,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11412496,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD20A11P,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398025,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD26,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11411283,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD37,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405692,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD40,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11401415,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKRD49,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406617,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANKS3,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11395419,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANP32A,increases^expression,Exposure,Gene,ctd^25275270,1
EX:E000002109,EX:G11404897,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANTXR1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389342,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ANXA5,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389226,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP1B1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396916,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP1M2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11390052,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP2M1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11390055,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP3S1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398483,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP4E1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11402052,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AP5M1,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389350,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APAF1,decreases^expression,Exposure,Gene,ctd^34146662,1
EX:E000002109,EX:G11389354,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APBA2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11396482,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APBA3,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11400560,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APIP,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389366,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APLP1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389367,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APLP2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11398954,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APPL1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389383,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",APRT,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389388,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AQP1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11411524,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AQP12A,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389394,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AQP7,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11406332,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARAP1,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11404813,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARB2A,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389401,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",AREG,affects^cotreatment|decreases^reaction|increases^expression,Exposure,Gene,ctd^28859905,1
EX:E000002109,EX:G11389407,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARF5,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405029,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARFGAP2,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11389410,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARG2,decreases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11405344,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARHGAP19,increases^expression,Exposure,Gene,ctd^22378314,1
EX:E000002109,EX:G11391443,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",ARHGAP35,increases^expression,Exposure,Gene,ctd^22378314,1
